Pas;ECinetica;EPotencial;ETotal;Temperatura
6380;275.301;-162.431;-134.901;0,430158
6381;272.069;-162.108;-134.901;0,425107
6382;269.175;-161.807;-134.889;0,420586
6383;266.682;-161.552;-134.884;0,416691
6384;264.623;-161.341;-134.878;0,413473
6385;262.997;-161.173;-134.873;0,410933
6386;26.178;-161.052;-134.874;0,40903
6387;260.929;-160.962;-134.869;0,407701
6388;260.398;-160.898;-134.858;0,406872
6389;260.151;-160.896;-134.881;0,406486
6390;26.016;-160.908;-134.892;0,4065
6391;260.404;-160.932;-134.892;0,406882
6392;260.862;-160.973;-134.887;0,407596
6393;261.488;-161.025;-134.877;0,408576
6394;262.208;-161.109;-134.889;0,409699
6395;26,29;-161.185;-134.895;0,410781
6396;263.418;-161.238;-134.896;0,41159
6397;263.622;-161.254;-134.892;0,41191
6398;263.426;-161.223;-134.881;0,411603
6399;262.849;-161.154;-134.869;0,410701
6400;262.041;-161.071;-134.867;0,409439
6401;261.276;-161.004;-134.876;0,408244
6402;260.906;-160,97;-134.879;0,407666
6403;261.278;-160.983;-134.855;0,408247
6404;262.658;-161,12;-134.854;0,410403
6405;265.176;-161.377;-134,86;0,414337
6406;268.821;-161.743;-134.861;0,420033
6407;27.347;-162.198;-134.851;0,427296
6408;278.925;-162,75;-134.858;0,43582
6409;284.954;-163.354;-134.859;0,44524
6410;291.311;-164.002;-134.871;0,455173
6411;297.748;-164.658;-134.883;0,465231
6412;304.013;-165.291;-134,89;0,475021
6413;309.857;-165.872;-134.886;0,484151
6414;315.035;-166.391;-134.887;0,492242
6415;319.328;-166.821;-134.888;0,49895
6416;322.562;-167,14;-134.884;0,504003
6417;324.629;-167.319;-134.856;0,507232
6418;325.502;-167.395;-134.845;0,508597
6419;325.253;-167.364;-134.838;0,508207
6420;324.048;-167.236;-134.831;0,506325
6421;322.147;-167.033;-134.818;0,503355
6422;319.866;-166.808;-134.822;0,499791
6423;317.527;-166.589;-134.837;0,496136
6424;315.391;-166.375;-134.836;0,492798
6425;313.586;-166.195;-134.836;0,489978
6426;312.071;-166.062;-134.854;0,487612
6427;310.631;-165.942;-134.879;0,485362
6428;308.918;-165.774;-134.882;0,482685
6429;306.533;-165.538;-134.885;0,478958
6430;303.115;-165.215;-134.903;0,473617
6431;29.842;-164.751;-134.909;0,466281
6432;292.388;-164.147;-134.909;0,456856
6433;285.175;-163.424;-134.907;0,445586
6434;277.171;-162.615;-134.897;0,433079
6435;268.974;-161,79;-134.893;0,420271
6436;26.134;-161.027;-134.893;0,408343
6437;255.084;-160.391;-134.883;0,398568
6438;250.938;-159.968;-134.874;0,39209
6439;249.402;-159.824;-134.884;0,38969
6440;250.635;-159.943;-134,88;0,391617
6441;254.425;-160.337;-134.894;0,397538
6442;260.244;-160.923;-134.899;0,40663
6443;267.377;-161,63;-134.893;0,417776
6444;275.067;-162.409;-134.902;0,429792
6445;282.634;-163.158;-134.894;0,441616
6446;28.955;-163,84;-134.885;0,452422
6447;29.546;-164.437;-134.891;0,461656
6448;300.181;-164,92;-134.902;0,469033
6449;303.684;-165.264;-134.896;0,474506
6450;306.061;-165.501;-134.894;0,478221
6451;307.499;-165.648;-134.898;0,480467
6452;308.244;-165,71;-134.885;0,481631
6453;308.571;-165.746;-134.889;0,482142
6454;308.741;-165.761;-134.887;0,482408
6455;308.969;-165,8;-134.903;0,482764
6456;309.393;-165.847;-134.908;0,483426
6457;310.065;-165.925;-134.919;0,484476
6458;310.959;-165.999;-134.903;0,485873
6459;311.992;-166.097;-134.898;0,487487
6460;313.044;-166.209;-134.904;0,489132
6461;31.399;-166.304;-134.905;0,49061
6462;314.711;-166.371;-134,9;0,491737
6463;315.114;-166.401;-134,89;0,492365
6464;315.127;-166.414;-134.901;0,492385
6465;31,47;-166.371;-134.901;0,491718
6466;313.802;-166.287;-134.907;0,490315
6467;312.411;-166.143;-134.901;0,488143
6468;310.503;-165.963;-134.913;0,485161
6469;308.036;-165.728;-134.924;0,481307
6470;30.495;-165.436;-134.941;0,476485
6471;301.168;-165.064;-134.947;0,470575
6472;296.605;-164,62;-134.959;0,463446
6473;291.192;-164,09;-134.971;0,454987
6474;284.893;-163.471;-134.982;0,445145
6475;27.774;-162,75;-134.976;0,433969
6476;269.852;-161.954;-134.969;0,421644
6477;261.459;-161.102;-134.956;0,40853
6478;252.902;-160.238;-134.948;0,395159
6479;24.463;-159.402;-134.939;0,382235
6480;237.167;-158.653;-134.936;0,370574
6481;231.052;-158.038;-134.933;0,361019
6482;226.763;-157.613;-134.936;0,354317
6483;22.464;-157.383;-134.919;0,351
6484;224.827;-157.419;-134.936;0,351292
6485;227.248;-157.652;-134.927;0,355075
6486;23.164;-158,11;-134.946;0,361938
6487;237.602;-158.709;-134.949;0,371253
6488;244.665;-159.413;-134.946;0,382288
6489;252.354;-160.201;-134.965;0,394304
6490;26.023;-160.974;-134.951;0,406609
6491;267.899;-161.732;-134.942;0,418592
6492;275.024;-162.435;-134.933;0,429724
6493;281.318;-163.077;-134.945;0,439559
6494;286.553;-163.596;-134.941;0,447738
6495;290.572;-163.987;-134,93;0,454019
6496;293.316;-164.256;-134.924;0,458307
6497;294.836;-164.412;-134.929;0,460681
6498;295.304;-164.463;-134.932;0,461412
6499;295.007;-164.425;-134.924;0,460948
6500;294.301;-164.352;-134.922;0,459846
6501;293.558;-164,27;-134.915;0,458685
6502;293.089;-164.217;-134.908;0,457952
6503;293.081;-164.216;-134.908;0,457939
6504;293.563;-164,27;-134.914;0,458692
6505;294.412;-164.346;-134.905;0,460019
6506;295.404;-164.436;-134.895;0,461569
6507;296.279;-164,53;-134.902;0,462936
6508;296.793;-164.588;-134.909;0,463739
6509;296.763;-164.602;-134.926;0,463693
6510;29.608;-164.512;-134.904;0,462624
6511;294.694;-164.379;-134.909;0,460459
6512;292.614;-164.165;-134.904;0,457209
6513;289.891;-163.898;-134.908;0,452955
6514;286.626;-163.581;-134.918;0,447854
6515;282.968;-163.209;-134.912;0,442138
6516;279.122;-162.828;-134.916;0,436127
6517;275.342;-162.448;-134.914;0,430222
6518;271.915;-162.109;-134.917;0,424867
6519;269.116;-161.833;-134.922;0,420493
6520;267.166;-161.626;-134,91;0,417447
6521;266.193;-161,54;-134.921;0,415927
6522;266.211;-161.553;-134.932;0,415954
6523;267.131;-161.641;-134.928;0,417392
6524;268.801;-161.809;-134.929;0,420002
6525;271.054;-162.035;-134,93;0,423522
6526;273.737;-162.304;-134,93;0,427713
6527;276.725;-162.603;-134.931;0,432383
6528;279.916;-162.912;-134,92;0,437369
6529;283.196;-163.252;-134.932;0,442493
6530;286.414;-163.569;-134.928;0,447522
6531;289.369;-163.855;-134.918;0,452139
6532;291.803;-164.106;-134.926;0,455942
6533;293.421;-164.275;-134.933;0,458471
6534;293.928;-164.317;-134.924;0,459262
6535;293.071;-164.233;-134.925;0,457924
6536;290.699;-164.012;-134.942;0,454217
6537;286.803;-163.616;-134.936;0,44813
6538;281.563;-163.095;-134.939;0,439942
6539;27.535;-162.471;-134.936;0,430234
6540;268.706;-161.803;-134.932;0,419854
6541;26.227;-161.161;-134.934;0,409797
6542;256.673;-160.603;-134.936;0,401051
6543;252.427;-160.177;-134.934;0,394417
6544;249.844;-159.913;-134.928;0,390381
6545;248.997;-159.845;-134.946;0,389058
6546;249.747;-159.922;-134.947;0,39023
6547;251.816;-160.126;-134.944;0,393462
6548;254.862;-160.438;-134.952;0,398222
6549;258.546;-160.802;-134.948;0,403978
6550;262.564;-161.206;-134.949;0,410257
6551;266.661;-161.605;-134.939;0,416658
6552;270.632;-161.987;-134.924;0,422862
6553;274.321;-162.356;-134.924;0,428626
6554;277.623;-162.687;-134.924;0,433786
6555;280.486;-162.978;-134,93;0,43826
6556;282.917;-163.205;-134.913;0,442058
6557;284.979;-163,41;-134.912;0,445279
6558;286.773;-163.594;-134.917;0,448084
6559;288.425;-163.764;-134.921;0,450663
6560;290.041;-163,93;-134.926;0,453188
6561;29.169;-164.089;-134,92;0,455765
6562;29.339;-164,26;-134.921;0,458421
6563;29,51;-164.437;-134.927;0,461094
6564;296.741;-164,59;-134.916;0,463658
6565;298.211;-164.738;-134.917;0,465955
6566;299.409;-164.858;-134.917;0,467827
6567;300.249;-164.948;-134.923;0,469139
6568;300.665;-164.973;-134.907;0,469789
6569;300.604;-164.973;-134.913;0,469694
6570;300.021;-164.909;-134.907;0,468783
6571;298.877;-164.795;-134.908;0,466996
6572;29.715;-164.617;-134.902;0,464297
6573;294.853;-164.398;-134.913;0,460709
6574;292.055;-164.112;-134.906;0,456336
6575;28.889;-163.788;-134.899;0,45139
6576;28.556;-163.465;-134.909;0,446188
6577;282.312;-163.127;-134.896;0,441112
6578;279.389;-162.845;-134.906;0,436545
6579;276.984;-162.604;-134.905;0,432788
6580;275.194;-162.419;-134,9;0,429991
6581;273.992;-162.289;-134,89;0,428113
6582;273.225;-162,22;-134.897;0,426914
6583;27.265;-162,17;-134.905;0,426016
6584;271.981;-162.094;-134.896;0,424971
6585;270.948;-162.014;-134.919;0,423357
6586;269.346;-161,86;-134.925;0,420854
6587;267.073;-161.644;-134.936;0,417302
6588;264.152;-161.351;-134.935;0,412738
6589;260.738;-161.008;-134.934;0,407403
6590;257.097;-160.647;-134.937;0,401713
6591;253.565;-160.292;-134.935;0,396195
6592;250.503;-159.978;-134.928;0,391412
6593;248.249;-159.762;-134.937;0,387889
6594;247.069;-159.648;-134.941;0,386045
6595;247.132;-159.643;-134,93;0,386144
6596;248.494;-159.774;-134.925;0,388272
6597;251.082;-160,04;-134.932;0,392316
6598;254.687;-160.397;-134.929;0,397948
6599;258.962;-160.833;-134.937;0,404628
6600;263.453;-161.285;-134,94;0,411645
6601;267.654;-161.698;-134.932;0,418209
6602;271.071;-162.031;-134.924;0,423548
6603;273.291;-162.244;-134.915;0,427017
6604;274.031;-162.324;-134.921;0,428174
6605;273.171;-162.243;-134.926;0,42683
6606;270.767;-161.985;-134.908;0,423073
6607;267.038;-161.615;-134.911;0,417247
6608;262.352;-161.144;-134.908;0,409925
6609;257.184;-160.634;-134.916;0,401851
6610;252.063;-160.114;-134.907;0,393849
6611;247.504;-159,66;-134,91;0,386724
6612;243.935;-159.302;-134.908;0,381148
6613;241.647;-159.067;-134.902;0,377573
6614;240.768;-158,99;-134.913;0,3762
6615;241.271;-159.036;-134.909;0,376986
6616;24,3;-159.221;-134.921;0,379687
6617;245.713;-159.478;-134.907;0,383926
6618;249.121;-159.821;-134.908;0,389252
6619;252.928;-160.203;-134,91;0,3952
6620;256.865;-160.603;-134.917;0,401352
6621;260.723;-160.979;-134.907;0,407379
6622;264.371;-161,36;-134.923;0,413079
6623;267.768;-161.678;-134.901;0,418388
6624;27.095;-161,99;-134.895;0,423359
6625;274.009;-162.295;-134.894;0,428139
6626;277.067;-162.599;-134.893;0,432918
6627;280.244;-162.922;-134.897;0,437881
6628;283.632;-163,26;-134.897;0,443175
6629;287.277;-163.619;-134.891;0,44887
6630;291.178;-163.998;-134,88;0,454965
6631;295.293;-164.399;-134.869;0,461395
6632;299.549;-164.814;-134.859;0,468045
6633;303.854;-165.245;-134.859;0,474772
6634;308.108;-165,66;-134.849;0,481419
6635;312.215;-166.065;-134.844;0,487835
6636;316.087;-166.458;-134,85;0,493886
6637;31.966;-166,81;-134.844;0,499468
6638;322.897;-167.139;-134,85;0,504526
6639;325.795;-167.423;-134.844;0,509055
6640;32.839;-167.677;-134.838;0,51311
6641;33.075;-167.918;-134.843;0,516797
6642;332.961;-168.133;-134.837;0,520251
6643;335.098;-168.357;-134.847;0,52359
6644;337.191;-168.567;-134.847;0,526862
6645;339.203;-168.752;-134.832;0,530004
6646;341.008;-168.956;-134.855;0,532825
6647;342.398;-169,08;-134.841;0,534997
6648;343.106;-169.148;-134.837;0,536103
6649;342.844;-169.134;-134,85;0,535694
6650;341.355;-168.987;-134.851;0,533368
6651;338.457;-168.698;-134.852;0,528839
6652;334.086;-168.249;-134.841;0,522009
6653;328.325;-167.672;-134.839;0,513008
6654;321.411;-166.978;-134.837;0,502205
6655;313.722;-166.239;-134.867;0,49019
6656;305.732;-165.448;-134.875;0,477707
6657;297.949;-164.678;-134.883;0,465545
6658;29.083;-163.981;-134.898;0,454421
6659;284.715;-163.368;-134.897;0,444867
6660;279.791;-162.881;-134.902;0,437174
6661;276.103;-162.518;-134.908;0,431411
6662;273.588;-162.273;-134.914;0,427481
6663;272.137;-162,14;-134.926;0,425213
6664;271.633;-162.079;-134.916;0,424427
6665;271.972;-162.108;-134.911;0,424956
6666;273.046;-162.216;-134.911;0,426635
6667;274.734;-162.386;-134.912;0,429271
6668;276.868;-162,6;-134.914;0,432606
6669;279.232;-162.866;-134.943;0,4363
6670;281.571;-163.107;-134,95;0,439955
6671;28.362;-163.313;-134.951;0,443157
6672;28.515;-163.467;-134.952;0,445547
6673;286.007;-163.548;-134.947;0,446886
6674;286.139;-163,56;-134.947;0,447092
6675;285.609;-163.517;-134.956;0,446265
6676;284.582;-163.402;-134.944;0,444659
6677;283.278;-163.265;-134.937;0,442622
6678;281.931;-163.101;-134.908;0,440516
6679;280.721;-162,98;-134.907;0,438626
6680;279.743;-162.882;-134.908;0,437099
6681;278.992;-162.824;-134.925;0,435925
6682;27.837;-162.774;-134.937;0,434954
6683;277.729;-162.705;-134.932;0,433951
6684;276.908;-162.629;-134.938;0,432669
6685;27.578;-162.512;-134.934;0,430907
6686;274.265;-162.371;-134.945;0,428538
6687;27.234;-162.167;-134.933;0,425532
6688;270.046;-161.932;-134.927;0,421947
6689;267.472;-161.668;-134.921;0,417925
6690;264.759;-161,39;-134.914;0,413686
6691;262.088;-161.105;-134.897;0,409512
6692;259.663;-160.867;-134.901;0,405724
6693;257.697;-160.664;-134.894;0,402651
6694;256.374;-160.541;-134.904;0,400585
6695;25.583;-160.465;-134.882;0,399735
6696;256.117;-160.488;-134.876;0,400182
6697;257.187;-160.596;-134.877;0,401854
6698;258.907;-160.775;-134.884;0,404542
6699;261.079;-160.993;-134.885;0,407936
6700;263.474;-161.234;-134.887;0,411677
6701;265.863;-161.469;-134.882;0,415411
6702;268.055;-161.689;-134.883;0,418836
6703;269.906;-161.874;-134.883;0,421728
6704;271.331;-162.022;-134.889;0,423955
6705;272.307;-162.136;-134.905;0,425479
6706;272.859;-162.185;-134.899;0,426343
6707;273.056;-162.209;-134.904;0,426651
6708;272.994;-162.191;-134.892;0,426553
6709;272.786;-162.159;-134,88;0,426229
6710;272.555;-162,14;-134.885;0,425868
6711;272.422;-162.126;-134.884;0,42566
6712;272.502;-162.139;-134.889;0,425784
6713;272.898;-162.173;-134.883;0,426403
6714;273.698;-162.252;-134.882;0,427653
6715;274.973;-162.401;-134.904;0,429645
6716;276.772;-162.576;-134.898;0,432456
6717;279.121;-162.794;-134.882;0,436127
6718;282.024;-163.096;-134.893;0,440662
6719;285.453;-163,45;-134.904;0,446021
6720;289.352;-163.835;-134.899;0,452113
6721;293.629;-164.263;-134,9;0,458795
6722;298.157;-164.712;-134.896;0,465871
6723;302.781;-165.181;-134.903;0,473096
6724;307.318;-165.625;-134.893;0,480185
6725;311.569;-166.062;-134.905;0,486826
6726;315.329;-166.439;-134.906;0,492702
6727;318.401;-166.759;-134.919;0,497502
6728;320.605;-166.975;-134.914;0,500945
6729;321.788;-167.094;-134.915;0,502793
6730;321.832;-167.099;-134.916;0,502863
6731;320.663;-166.994;-134.927;0,501035
6732;318.244;-166.757;-134.933;0,497257
6733;314.589;-166.397;-134.938;0,491546
6734;309.748;-165.924;-134.949;0,483982
6735;303.806;-165,33;-134.949;0,474697
6736;296.873;-164.636;-134.949;0,463864
6737;289.083;-163.862;-134.954;0,451692
6738;280.597;-163.007;-134.948;0,438434
6739;271.629;-162.109;-134.946;0,42442
6740;262.467;-161.202;-134.955;0,410105
6741;253.504;-160.298;-134.947;0,3961
6742;245.231;-159.473;-134.949;0,383174
6743;238.195;-158.755;-134.935;0,372179
6744;232.912;-158.224;-134.933;0,363925
6745;229.768;-157,92;-134.943;0,359012
6746;228.919;-157.836;-134.944;0,357686
6747;230.251;-157.977;-134.952;0,359767
6748;233.405;-158.306;-134.966;0,364696
6749;23.787;-158.762;-134.975;0,371671
6750;243.096;-159.293;-134.983;0,379838
6751;248.607;-159.835;-134.974;0,388448
6752;254.052;-160.386;-134,98;0,396956
6753;259.221;-160.914;-134.992;0,405033
6754;264.007;-161.392;-134.991;0,412511
6755;268.352;-161.821;-134.986;0,4193
6756;272.213;-162.207;-134.986;0,425333
6757;275.544;-162.556;-135.002;0,430537
6758;278.305;-162.832;-135.002;0,434852
6759;280.487;-163,05;-135.001;0,43826
6760;28.212;-163.218;-135.006;0,440812
6761;283.281;-163.339;-135.011;0,442626
6762;284.086;-163.424;-135.015;0,443884
6763;28.467;-163.481;-135.014;0,444797
6764;285.165;-163,53;-135.013;0,445571
6765;285.674;-163.586;-135.018;0,446365
6766;286.243;-163.643;-135.019;0,447254
6767;286.846;-163.698;-135.014;0,448196
6768;287.379;-163.747;-135.009;0,449029
6769;287.676;-163.773;-135.005;0,449493
6770;287.539;-163.766;-135.012;0,44928
6771;286.781;-163.697;-135.019;0,448095
6772;285.261;-163,54;-135.014;0,44572
6773;282.915;-163.299;-135.008;0,442055
6774;279.762;-162.984;-135.007;0,437129
6775;275.895;-162.596;-135.006;0,431087
6776;271.462;-162.141;-134.994;0,424159
6777;266.638;-161.663;-134.999;0,416622
6778;261.609;-161.159;-134.998;0,408764
6779;256.563;-160.664;-135.008;0,40088
6780;251.687;-160.176;-135.007;0,393261
6781;247.175;-159.718;-135;0,38621
6782;243.235;-159.322;-134.999;0,380055
6783;240.091;-159.001;-134.992;0,375142
6784;23.796;-158.787;-134.991;0,371812
6785;23.702;-158.698;-134.996;0,370344
6786;237.366;-158.727;-134.991;0,370884
6787;238.974;-158.894;-134.997;0,373396
6788;241.686;-159.167;-134.999;0,377635
6789;245.239;-159.547;-135.023;0,383186
6790;249.305;-159,95;-135.019;0,389538
6791;253.545;-160.376;-135.021;0,396165
6792;257.657;-160.794;-135.029;0,402589
6793;261.381;-161.168;-135,03;0,408407
6794;264.506;-161,47;-135,02;0,413291
6795;266.866;-161.696;-135,01;0,416978
6796;26.833;-161.854;-135.021;0,419266
6797;26.882;-161.892;-135,01;0,420031
6798;268.318;-161.836;-135.005;0,419246
6799;266.883;-161.687;-134.998;0,417005
6800;264.663;-161.452;-134.986;0,413537
6801;261.881;-161.178;-134,99;0,409189
6802;258.819;-160.859;-134.977;0,404405
6803;255.787;-160.559;-134,98;0,399667
6804;253.086;-160.293;-134.984;0,395448
6805;250.975;-160.075;-134.978;0,392148
6806;249.634;-159,94;-134.977;0,390054
6807;249.142;-159.892;-134.977;0,389284
6808;24.945;-159.913;-134.968;0,389766
6809;250.387;-160.003;-134.964;0,39123
6810;251.683;-160.123;-134.955;0,393255
6811;253.037;-160,26;-134.957;0,39537
6812;254.195;-160.366;-134.947;0,397179
6813;255.019;-160.448;-134.946;0,398467
6814;255.533;-160.504;-134.951;0,399271
6815;255.924;-160.541;-134.949;0,399881
6816;256.506;-160.608;-134.957;0,40079
6817;257.655;-160.709;-134.944;0,402586
6818;259.738;-160.905;-134.931;0,40584
6819;263.039;-161.245;-134.941;0,410998
6820;267.697;-161,7;-134,93;0,418276
6821;273.672;-162.282;-134.915;0,427613
6822;280.739;-162.997;-134.923;0,438654
6823;288.511;-163.782;-134.931;0,450798
6824;296.485;-164.583;-134.935;0,463257
6825;304.108;-165.343;-134.933;0,475169
6826;310.848;-166.026;-134.941;0,4857
6827;316.255;-166.563;-134.937;0,494149
6828;320.014;-166.934;-134.933;0,500022
6829;321.963;-167.129;-134.933;0,503068
6830;322.095;-167.152;-134.943;0,503274
6831;32.053;-167;-134.947;0,500828
6832;317.488;-166.705;-134.956;0,496075
6833;313.244;-166.257;-134.933;0,489443
6834;308.088;-165.751;-134.942;0,481387
6835;302.298;-165.165;-134.935;0,472341
6836;296.128;-164.547;-134.934;0,4627
6837;289.809;-163.908;-134.927;0,452826
6838;283.571;-163.283;-134.926;0,443079
6839;277.657;-162,69;-134.924;0,433839
6840;27.233;-162.156;-134.923;0,425515
6841;267.845;-161.695;-134,91;0,418508
6842;264.416;-161.357;-134.915;0,41315
6843;262.171;-161.127;-134,91;0,409643
6844;261.134;-161.023;-134,91;0,408022
6845;261.229;-161.039;-134.916;0,40817
6846;262.307;-161.132;-134.901;0,409854
6847;26.418;-161.315;-134.897;0,412781
6848;266.653;-161.563;-134.898;0,416645
6849;269.548;-161.826;-134.871;0,421169
6850;272.708;-162.143;-134.872;0,426106
6851;275.996;-162.472;-134.873;0,431244
6852;279.296;-162.781;-134.851;0,4364
6853;282.503;-163.124;-134.874;0,441411
6854;285.526;-163.416;-134.863;0,446134
6855;288.278;-163.686;-134.858;0,450434
